  Idx      Loop 1      Loop 2      Loop 3      Loop 4
Target:   322.97 deg | Pulse:  17943 | Actual: 322.974000 deg | Error: +0.006748 deg
Target:   327.54 deg | Pulse:  18197 | Actual: 327.546000 deg | Error: +0.007180 deg
Target:   328.62 deg | Pulse:  18257 | Actual: 328.626000 deg | Error: +0.001869 deg
Target:   334.28 deg | Pulse:  18571 | Actual: 334.278000 deg | Error: -0.003009 deg
Target:   335.20 deg | Pulse:  18622 | Actual: 335.196000 deg | Error: -0.005865 deg
Target:   335.37 deg | Pulse:  18631 | Actual: 335.358000 deg | Error: -0.008320 deg
Target:   341.02 deg | Pulse:  18946 | Actual: 341.028000 deg | Error: +0.004802 deg
Target:   341.94 deg | Pulse:  18997 | Actual: 341.946000 deg | Error: +0.001946 deg
Target:   347.60 deg | Pulse:  19311 | Actual: 347.598000 deg | Error: -0.002933 deg
Target:   347.77 deg | Pulse:  19320 | Actual: 347.760000 deg | Error: -0.005387 deg
Target:   348.69 deg | Pulse:  19371 | Actual: 348.678000 deg | Error: -0.008243 deg
Target:   354.34 deg | Pulse:  19686 | Actual: 354.348000 deg | Error: +0.004878 deg
Target:   355.43 deg | Pulse:  19746 | Actual: 355.428000 deg | Error: -0.000432 deg
********************* unwrapped angles *********************
Target:     0.00 deg | Pulse:      0 | Actual:  0.000000 deg | Error: +0.000000 deg
Target:     1.09 deg | Pulse:     60 | Actual:  1.080000 deg | Error: -0.005311 deg
Target:     6.74 deg | Pulse:    375 | Actual:  6.750000 deg | Error: +0.007811 deg
Target:     7.66 deg | Pulse:    426 | Actual:  7.668000 deg | Error: +0.004955 deg
Target:     7.83 deg | Pulse:    435 | Actual:  7.830000 deg | Error: +0.002500 deg
Target:    13.48 deg | Pulse:    749 | Actual: 13.482000 deg | Error: -0.002378 deg
Target:    14.41 deg | Pulse:    800 | Actual: 14.400000 deg | Error: -0.005234 deg
Target:    20.06 deg | Pulse:   1115 | Actual: 20.070000 deg | Error: +0.007888 deg
Target:    20.23 deg | Pulse:   1124 | Actual: 20.232000 deg | Error: +0.005433 deg
